gen_name,gen_country_second,gen_year,gen_election,ques_respositions,ques_numitems,ques_dnk,ques_weights,pos_method,vis_single,vis_rank_quant,vis_rank_notquant,vis_twodim,vis_threedim,vis_spider,designer_uni,designer_comp,designer_media,designer_ngo,elec_vaa,elec_ballot,elec_parliament,elec_electors,elec_users,website,Note,gen_country_first,match_cityblock,match_euclidean,match_agreement,match_2d,match_3d,match_6d,type,format,gen_weights
YLE Uutiset - Kuntavaalit,Haapavesi,2012,Municipality,3,31,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,28,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-290,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Lemi,2012,Municipality,3,32,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,31,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-244,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Lapinlahti,2012,Municipality,3,31,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,62,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-127,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,38,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-171,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,80,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-13,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,47,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-3,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Kannus,2012,Municipality,3,32,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,24,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-155,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Sotkamo,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,38,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-277,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Halsua,2012,Municipality,3,33,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,3,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-122,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,14,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-54,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Hirvensalmi,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,15,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-34,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Keuruu,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,40,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-93,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,112,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-135,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Kuusamo,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,70,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-283,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Ikaalinen,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,42,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-44,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,59,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-190,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Parkano,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,51,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-189,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Karvia,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,32,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-81,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Lappeenranta,2012,Municipality,3,38,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,248,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-129,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,31,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,34,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-11,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Korsn?s,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,7,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-108,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Vesilahti,2012,Municipality,3,33,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,41,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-296,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,38,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,22,,,2298,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-126,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,59,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-165,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Jokioinen,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,56,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-37,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,31,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,49,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-154,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Inkoo,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,64,,,4326,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-49,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Kerava,2012,Municipality,3,33,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,157,,,27394,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-92,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Juva,2012,Municipality,3,31,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,37,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-51,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Kaarina,2012,Municipality,3,32,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,138,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-67,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Ruokolahti,2012,Municipality,3,32,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,49,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-234,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Kustavi,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,16,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-120,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Kajaani,2012,Municipality,3,31,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,124,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-71,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Liperi,2012,Municipality,3,33,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,67,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-177,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,33,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-94,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Tornio,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,100,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-273,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Karijoki ,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,7,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-76,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Askola,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,36,,,3728,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-7,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Laukaa,2012,Municipality,3,31,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,85,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-132,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Valtimo,2012,Municipality,3,31,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,6,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-101,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Humppila,2012,Municipality,3,28,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,32,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-38,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,4,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-157,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Luvia,2012,Municipality,3,31,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,43,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-269,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Karstula,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,23,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-275,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,3,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-229,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,52,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-153,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Kaskinen,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,27,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-282,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,33,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,58,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-70,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Punkalaidun,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,26,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-209,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,32,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,30,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-304,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Keitele,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,23,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-19,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Parikkala,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,28,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-150,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Keminmaa,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,44,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-182,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Joroinen,2012,Municipality,3,32,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,27,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-240,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,31,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,55,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-99,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Iisalmi,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,88,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-187,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Suonenjoki,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,35,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-249,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Nurmes,2012,Municipality,3,32,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,37,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-65,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,16,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-267,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Vaasa,2012,Municipality,3,37,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,260,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-285,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Masku,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,63,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-91,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,53,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-196,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Ranua,2012,Municipality,3,31,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,36,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-131,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,33,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,47,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-53,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Joensuu,2012,Municipality,3,38,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,289,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-58,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Kalajoki,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,58,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-102,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Paltamo,2012,Municipality,3,33,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,18,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-213,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Kristiinankaupunki,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,30,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-201,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,31,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,27,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-82,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,32,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,49,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-231,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,33,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,13,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-105,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Simo,2012,Municipality,3,32,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,35,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-104,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Hanko,2012,Municipality,3,33,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,51,,,7624,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-26,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Kauniainen,2012,Municipality,3,33,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,76,,,6700,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-85,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Merikarvia,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,33,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-158,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,33,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,8,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-96,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Padasjoki,2012,Municipality,3,34,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,22,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-28,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,32,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,138,,,23118,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-228,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Juuka,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,26,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-63,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Toholampi,2012,Municipality,3,31,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,20,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-257,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Nokia,2012,Municipality,3,31,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,144,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-172,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Oulu,2012,Municipality,3,37,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,463,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-181,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Nivala,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,38,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-258,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Vimpeli ,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,23,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-297,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Orivesi,2012,Municipality,3,30,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,69,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-179,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Utsjoki,2012,Municipality,3,33,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,30,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-113,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,34,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-197,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,Mustasaari,2012,Municipality,3,33,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,67,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-83,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,77,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-24,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
YLE Uutiset - Kuntavaalit,,2012,Municipality,3,29,0,0,Candidate,0,1,0,0,0,0,0,0,1,0,42,,,,,https://vaalikone.yle.fi/index.php?emp=l-1.d-989.lt-1.rt-1.s-1.q-1.ps-125,,Finland,0,0,1,0,0,0,Candidate,Options,0.003289474
